"rq_dist"	"bp_dist"	"t_start_dist"	"t_run_dist"	"b_div"	"mean_SSR_day5"	"mean_SSR_day6"	"mean_SSR_day7"	"mean_SSR_day8"	"total_SSR"	"mean_SSR_day5_exsmall"	"mean_SSR_day6_exsmall"	"mean_SSR_day7_exsmall"	"mean_SSR_day8_exsmall"	"total_SSR_exsmall"
"1876"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rnorm(1, mean = 3, sd = 0.2)"	"sample(c(2,3), families, replace = TRUE)"	17437.9672280327	13198.2990346333	10456.5026782124	7640.30649301324	48733.0754338916	12271.7185808925	10736.4401541777	10454.0237887387	7634.85259924941	41097.0351230583
"1877"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"sample(c(1,2,3,4), families, replace = TRUE)"	3959.09161226916	6486.44822183829	12089.6119899533	10037.147805484	32572.2996295448	3705.44518187774	5033.13994442411	4771.04999206755	2590.13447687669	16099.7695952461
"1878"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"sample(c(2,3,4), families, replace = TRUE)"	11992.7960457667	9906.56843683567	4626.71028055161	2343.6550450917	28869.7298082457	6571.52153655755	7344.47908967844	4624.2313910779	2338.20115132788	20878.4331686418
"1879"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"rep(3, families)"	34470.4462920721	19891.9832244602	6710.99907947198	8165.44381202304	69238.8724080274	28461.3983838482	17355.0764939784	6708.52018999828	8159.98991825922	60684.9849860841
"1880"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"sample(c(2,3), families, replace = TRUE)"	17519.8145186731	14462.6661033275	12253.8940412354	9028.37760464332	53264.7522678793	12045.8183345871	11975.6246061965	12251.4151517617	9022.92371087949	45295.7818034248
"1881"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"3"	"sample(c(1,2,3,4), families, replace = TRUE)"	2958.46353345143	5434.2384682987	11899.7914771328	10482.265857796	30774.759336679	2668.67794049843	3834.52589093696	4237.49005054709	2862.5055651532	13603.1994471357
"1882"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"3"	"sample(c(2,3,4), families, replace = TRUE)"	12025.7159965056	8887.96578869723	4541.23704618363	3450.48281249011	28905.4016438766	6250.33311291223	6400.92429156622	4538.75815670993	3445.02891872629	20635.0444799147
"1883"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"3"	"rep(3, families)"	33014.6741245844	16841.0536229919	5157.41698320568	8283.07132253215	63296.2160533142	27393.7345907447	14399.8773592117	5154.93809373197	8277.61742876833	55226.1674724568
"1884"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"3"	"sample(c(2,3), families, replace = TRUE)"	19160.28619355	12830.5633240931	9035.35423016924	6811.92512916457	47838.1288769769	13219.4599602029	10268.4739769359	9032.87534069553	6806.47123540075	39327.2805132351
"1885"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2582.4881639933	9861.24777611202	20612.9656786623	20073.3438587302	53130.0454774978	2102.2235070009	7572.06154903869	10778.4510267054	9590.47964268706	30043.2157254321
"1886"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(2,3,4), families, replace = TRUE)"	11643.3440753234	16439.4338012824	14863.8531055629	14692.8564696597	57639.4874518283	5756.87867941469	13902.5270708006	14861.3742160891	14687.4025758958	49208.1825422003
"1887"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"rep(3, families)"	34406.2615630081	31643.5335653097	23406.9693898633	32590.2794028684	122047.04392105	28773.3220291684	29156.4920681787	23404.4905003896	32584.8255091046	113919.130106841
"1888"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(2,3), families, replace = TRUE)"	19867.3095925647	24114.5483791534	28284.089047983	30257.1182632141	102523.065282915	13934.4833592176	21552.4590319962	28281.6101585093	30251.6643694503	94020.2169191734
"1889"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2634.5854546337	8066.16085948905	15904.556996701	14329.8637092673	40935.167020091	2465.57818680385	6469.99613215353	7840.16503930102	5858.37466837599	22634.1140266344
"1890"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(2,3,4), families, replace = TRUE)"	11910.9746171953	13713.6810482672	9611.57195396591	7879.2213692393	43115.4489886677	6000.00922128661	11200.4569344608	9609.09306449221	7873.76747547548	34683.3266957151
"1891"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"rep(3, families)"	32075.0583610376	24824.1996638939	14085.4142841503	18793.9245453252	89778.5968544071	26565.7013395132	22311.9755500875	14082.9353946766	18788.4706515614	81749.0829358387
"1892"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(2,3), families, replace = TRUE)"	19827.8982625155	20058.3984053726	20756.0912971958	20185.5650170674	80827.9529821513	13858.21119173	17620.7221415924	20753.6124077221	20180.1111233036	72412.6568643481
"1893"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1, max = 4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2518.36624281104	6637.57813793688	12469.2269247261	11344.462961953	32969.634267427	2360.19395035065	5048.73079392595	4435.79774285478	2910.55624240682	14755.2787295382
"1894"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1, max = 4)"	"sample(c(2,3,4), families, replace = TRUE)"	11287.7812674416	11644.4926633695	6218.68239031319	3561.52601660034	32712.4823377246	5922.86759567085	9107.58593288767	6216.20350083948	3556.07212283652	24802.7291522345
"1895"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1, max = 4)"	"rep(3, families)"	35123.4869324662	22997.8293178005	9013.09377132983	11515.3347508367	78649.7447724333	29268.382373996	20435.7399706433	9010.61488185613	11509.8808570729	70224.6180835683
"1896"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1, max = 4)"	"sample(c(2,3), families, replace = TRUE)"	19897.7196910869	16928.1274300187	14879.5519359722	12665.1149937138	64370.5140507916	13894.171782863	14416.4033162123	14877.0730464985	12659.66109995	55847.3092455237
"1897"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1, max = 3)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2019.80836103764	7375.2395170664	15873.6365063726	15066.0883706405	40334.7727551171	1846.38853163144	6192.6441394949	8885.73948824389	7633.15736337833	24557.9295227486
"1898"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1, max = 3)"	"sample(c(2,3,4), families, replace = TRUE)"	11708.1051590672	12487.9802092531	10253.9815356123	9395.6486228591	43845.7155267917	6046.30478778907	10025.1213287975	10251.5026461386	9390.19472909528	35713.1234918205
"1899"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1, max = 3)"	"rep(3, families)"	33340.5903807421	24807.4227892216	15198.7217515368	22129.2637559745	95475.9986774749	27933.8158715329	22443.7943754676	15196.2428620631	22123.8098622106	87697.6629712743
"1900"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1, max = 3)"	"sample(c(2,3), families, replace = TRUE)"	17414.0903807421	19279.147094413	22739.4552198229	22513.4491833449	81946.1418783228	11708.9291720255	16791.105597282	22736.9763303492	22507.995289581	73745.0063892377
"1901"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1.5, max = 4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2969.78742507705	5720.32315629031	11326.62548523	9825.4578241669	29842.1938907642	2688.80601931617	4378.41917882369	3928.13793628708	2374.44449555955	13369.8076299865
"1902"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1.5, max = 4)"	"sample(c(2,3,4), families, replace = TRUE)"	12058.9241245844	10202.3054583354	4976.07645239146	2627.10144864145	29864.4074839528	6390.62375330632	7715.26396120439	4973.59756291776	2621.64755487762	21701.1328323061
"1903"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1.5, max = 4)"	"rep(3, families)"	35253.3896418258	19598.8580278163	6461.62705967891	8393.22312075728	69707.0978500783	29400.2850833556	17061.9512973344	6459.14817020521	8387.76922699346	61309.1537778887
"1904"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1.5, max = 4)"	"sample(c(2,3), families, replace = TRUE)"	18547.8120556189	14667.1044882253	11801.6850893685	9068.83661912253	54085.4382523353	12427.6816350797	12154.8803744189	11799.2061998948	9063.38272535871	45445.1509347521
"1905"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 0.5, max = 4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2851.9881639933	7445.29313531496	15259.3910047981	13359.4630787208	38916.1353828272	2706.39838384819	5610.31980808431	6923.2223942268	4707.64475244885	19947.5853386082
"1906"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 0.5, max = 4)"	"sample(c(2,3,4), families, replace = TRUE)"	11587.2443216288	13034.4466486867	8856.60681676393	7029.36674523183	40507.6645323113	6112.24813754277	10497.5399182049	8854.12792729023	7023.912851468	32487.8288345059
"1907"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 0.5, max = 4)"	"rep(3, families)"	38499.3896418258	27046.7677026983	12745.7129796069	16872.5727237465	95164.4430478776	32828.5892705477	24582.4088222427	12743.2340901332	16867.1188299827	87021.3510129063
"1908"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 0.5, max = 4)"	"sample(c(2,3), families, replace = TRUE)"	18324.023878279	19867.8004766888	19006.6313331832	16713.9276980576	73912.3833862086	13189.6360685773	17428.6242129086	19004.1524437095	16709.3914829486	66331.804208144
"1909"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rnorm(1, mean = 3, sd = 0.2)"	"sample(c(1,2,3,4), families, replace = TRUE)"	1936.86254822976	2683.393685918	11559.0024532911	10154.4624948815	26333.7211823204	1875.83434443932	1065.41157525788	3891.2754756483	2401.79059551284	9234.31199085834
"1910"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rnorm(1, mean = 3, sd = 0.2)"	"sample(c(2,3,4), families, replace = TRUE)"	8453.2381639933	3764.77202886504	3958.99053246344	3196.06781949619	19373.068544818	2133.80355626198	1302.41314840943	3956.51164298973	3190.61392573237	10583.3422733935
"1911"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rnorm(1, mean = 3, sd = 0.2)"	"rep(3, families)"	19314.5263413332	9177.6603351052	5840.85175603518	8025.97487227526	42359.0133047489	12991.0917336019	6739.984071325	5838.37286656148	8020.52097851144	33589.9696499998
"1912"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rnorm(1, mean = 3, sd = 0.2)"	"sample(c(2,3), families, replace = TRUE)"	8262.54974034798	7801.39211276645	11079.464216674	8235.24577372318	35378.6518435116	2102.05848237036	5556.6767823895	11076.9853272003	8229.79187995936	26965.5124719195
"1913"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"sample(c(1,2,3,4), families, replace = TRUE)"	1528.91550389478	2963.92829525203	11949.5033529763	10494.6696410749	26937.016793198	1489.36143803538	1599.34170111001	4399.62747744767	2942.4916697772	10430.8222863703
"1914"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"sample(c(2,3,4), families, replace = TRUE)"	7985.39456793419	4999.83783903808	5085.63751851832	3003.4875999726	21074.3575254632	1706.82079764129	2585.84419193329	5083.15862904461	2998.03370620878	12373.857324828
"1915"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"rep(3, families)"	17619.6618093135	12084.5698788913	6705.47568765912	8416.29014551207	44825.9975213759	11302.2272015822	9744.62408181268	6702.99679818541	8410.83625174825	36160.6843333285
"1916"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"sample(c(2,3), families, replace = TRUE)"	7826.94013443665	8168.49449871296	11316.714216674	9283.26842668909	36595.4172765127	1585.72720158218	5731.31823493276	11314.2353272003	9277.81453292527	27909.0952966405
"1917"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"3"	"sample(c(1,2,3,4), families, replace = TRUE)"	1136.48693246621	2168.16557894369	10344.5307933721	9378.70700679184	23027.8903115739	1107.52030503045	1001.7528180476	3677.91042841483	2792.34010508781	8579.5236565807
"1918"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"3"	"sample(c(2,3,4), families, replace = TRUE)"	7607.27141522483	3605.7603613244	4851.78832823492	3807.72849207909	19872.5485968632	1517.50183212405	1288.99718092123	4849.30943876121	3802.27459831527	11458.0830501218
"1919"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"3"	"rep(3, families)"	17703.4019570968	11036.9339323784	7769.84050997131	9548.47767470403	46058.6540741505	11996.7407483802	8624.44028527361	7767.3616204976	9543.02378094021	37931.5664350916
"1920"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"3"	"sample(c(2,3), families, replace = TRUE)"	8618.71230192434	6833.85566808895	9622.203307992	7629.94030898708	32704.7115869924	2340.63853163144	4541.27510436119	9619.7244185183	7624.48641522326	24126.1244697342
"1921"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	1053.39087335291	8789.8117509416	20934.3682877491	19950.6789825041	50728.2498945477	902.836807493509	6875.47319036014	12348.8485750635	10975.8667281611	31103.0253010783
"1922"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(2,3,4), families, replace = TRUE)"	8173.7972772938	13234.2708490014	16843.6826152345	17013.0619811029	55264.8127226326	1811.00183212405	10918.0076685982	16841.2037257608	17007.6080873391	46577.8213138221
"1923"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"rep(3, families)"	24858.4167354219	28478.8019187444	30053.1884631877	39700.8829759651	123091.290093319	18655.0646400058	26234.5865883675	30050.709573714	39695.4290822013	114635.789884289
"1924"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(2,3), families, replace = TRUE)"	11480.246784683	20601.793004219	31774.3861689907	32738.0045313131	96594.4304892057	5317.25552670533	18330.8950571666	31771.9072795169	32732.5506375493	88152.6085009382
"1925"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	1179.42043000315	5219.39014632702	15157.7696597689	14756.4419437372	36313.0221798362	1100.4538025674	3936.43831883418	7391.6171310689	6538.44683091686	18966.9560833873
"1926"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(2,3,4), families, replace = TRUE)"	7067.90318862384	8288.164530176	9559.42316854081	8273.18225200436	33188.673139345	901.911930646218	5972.90134977283	9556.94427906711	8267.72835824054	24699.4859177267
"1927"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"rep(3, families)"	19744.4955531559	20142.4727367832	17043.8823453289	22813.4003743771	79744.2510096451	13586.0042951782	17940.1226397571	17041.4034558552	22807.9464806133	71375.4768714038
"1928"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(2,3), families, replace = TRUE)"	9395.25540537261	15443.7709800973	22221.3728986353	21453.5756429432	68513.9749270484	3233.26414739499	13103.8251830188	22218.8940091616	21448.1217491794	60004.1050887547
"1929"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1, max = 4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	1397.70121818049	4058.67554223682	13291.6088410554	11738.1896083799	30486.1752098526	1297.81217695164	2663.31941479642	5704.77018999828	4075.2646730467	13741.166454793
"1930"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1, max = 4)"	"sample(c(2,3,4), families, replace = TRUE)"	7290.91304084059	6247.72811171768	6996.79665032219	5152.83358315803	25688.2713860385	853.395920794001	3951.64754798992	6994.31776084848	5147.37968939421	16946.7409190266
"1931"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1, max = 4)"	"rep(3, families)"	17100.5990014317	15282.5760404015	9849.62391078102	12398.4842137045	54631.2831663187	11164.7727680846	12869.5823932967	9847.14502130732	12393.0303199407	46274.5305026293
"1932"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1, max = 4)"	"sample(c(2,3), families, replace = TRUE)"	9451.55836103764	12206.8396743816	15802.4855841953	14671.0138727423	52131.8974923569	3637.31464000582	9793.84602727676	15800.0066947216	14665.5599789785	43896.7273409827
"1933"	"runif(1, min = 0.25, max = 1)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1, max = 3)"	"sample(c(1,2,3,4), families, replace = TRUE)"	765.421661530248	6594.07538492167	19158.3555796969	17688.8019390665	44206.6545652153	645.042472518139	5161.67140745505	11232.2402754684	9466.88914759131	26505.8433030329
